Museum,Kpi,Number_of_visitors,Date,Comments,Date_Logged,ObjectId,date,self_counts,total_counts,likes_counts,retweet_counts,neutral_counts,positive_counts,negative_counts,Sentiment_value,day,weekend
Bristol Museum,visits,995.0,2016-08-13,,2017/07/19 15:32:05.468+00,3785,2016-08-13,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1329.0,2016-08-14,,2017/07/19 15:32:05.481+00,3704,2016-08-14,2.0,0.0,7.0,6.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,849.0,2016-08-15,,2017/07/19 15:32:05.495+00,3662,2016-08-15,5.0,0.0,7.0,8.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,644.0,2016-08-16,,2017/07/19 15:32:05.504+00,3614,2016-08-16,9.0,1.0,23.0,15.0,0.0,1.0,0.0,0.5106,Tuesday,False
Bristol Museum,visits,591.0,2016-08-17,,2017/07/19 15:32:05.519+00,3975,2016-08-17,6.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,690.0,2016-08-18,,2017/07/19 15:32:05.529+00,3950,2016-08-18,3.0,0.0,6.0,12.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,1462.0,2016-08-19,,2017/07/19 15:32:05.537+00,3926,2016-08-19,3.0,0.0,10.0,12.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,1537.0,2016-08-20,,2017/07/19 15:32:05.547+00,3870,,,,,,,,,,,False
Bristol Museum,visits,940.0,2016-08-21,,2017/07/19 15:32:05.557+00,3834,2016-08-21,2.0,0.0,10.0,5.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,1387.0,2016-08-22,,2017/07/19 15:32:05.568+00,3773,2016-08-22,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,592.0,2016-08-23,,2017/07/19 15:32:05.582+00,3688,2016-08-23,2.0,2.0,5.0,10.0,1.0,1.0,0.0,0.3592,Tuesday,False
Bristol Museum,visits,671.0,2016-08-24,,2017/07/19 15:32:05.594+00,3647,2016-08-24,5.0,4.0,31.0,22.0,2.0,1.0,1.0,-0.08537499999999999,Wednesday,False
Bristol Museum,visits,1622.0,2016-08-25,,2017/07/19 15:32:05.603+00,3955,2016-08-25,4.0,0.0,27.0,20.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,729.0,2016-08-26,,2017/07/19 15:32:05.612+00,3940,2016-08-26,0.0,1.0,12.0,11.0,0.0,1.0,0.0,0.4019,Friday,False
Bristol Museum,visits,1363.0,2016-08-27,,2017/07/19 15:32:05.622+00,3915,2016-08-27,2.0,3.0,11.0,10.0,2.0,1.0,0.0,0.21933333333333335,Saturday,True
Bristol Museum,visits,1081.0,2016-08-28,,2017/07/19 15:32:05.634+00,3863,,,,,,,,,,,False
Bristol Museum,visits,922.0,2016-08-29,,2017/07/19 15:32:05.644+00,3827,2016-08-29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,687.0,2016-08-30,,2017/07/19 15:32:05.653+00,3756,2016-08-30,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.7424,Tuesday,False
Bristol Museum,visits,900.0,2016-08-31,,2017/07/19 15:32:05.662+00,3684,2016-08-31,1.0,1.0,6.0,8.0,0.0,1.0,0.0,0.2263,Wednesday,False
Bristol Museum,visits,1545.0,2016-09-01,,2017/07/19 15:32:05.670+00,3643,2016-09-01,2.0,0.0,6.0,5.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,722.0,2016-09-02,,2017/07/19 15:32:05.684+00,3913,2016-09-02,1.0,3.0,23.0,15.0,2.0,0.0,1.0,-0.1589,Friday,False
Bristol Museum,visits,1303.0,2016-09-03,,2017/07/19 15:32:05.699+00,3859,2016-09-03,0.0,3.0,3.0,6.0,1.0,2.0,0.0,0.31570000000000004,Saturday,True
Bristol Museum,visits,750.0,2016-09-04,,2017/07/19 15:32:05.712+00,3825,2016-09-04,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.62725,Sunday,True
Bristol Museum,visits,483.0,2016-09-05,,2017/07/19 15:32:05.726+00,3758,2016-09-05,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.7717,Monday,False
Bristol Museum,visits,587.0,2016-09-06,,2017/07/19 15:32:05.739+00,3682,2016-09-06,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.03260000000000002,Tuesday,False
Bristol Museum,visits,409.0,2016-09-07,,2017/07/19 15:32:05.749+00,3644,2016-09-07,2.0,0.0,4.0,5.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,565.0,2016-09-08,,2017/07/19 15:32:05.762+00,3613,2016-09-08,2.0,3.0,34.0,20.0,2.0,1.0,0.0,0.2975333333333333,Thursday,False
Bristol Museum,visits,403.0,2016-09-09,,2017/07/19 15:32:05.776+00,3607,2016-09-09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,1671.0,2016-09-10,,2017/07/19 15:32:05.791+00,3601,2016-09-10,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,857.0,2016-09-11,,2017/07/19 15:32:05.808+00,3995,,,,,,,,,,,False
Bristol Museum,visits,884.0,2016-09-12,,2017/07/19 15:32:05.821+00,3989,2016-09-12,1.0,1.0,9.0,5.0,0.0,1.0,0.0,0.4576,Monday,False
Bristol Museum,visits,654.0,2016-09-13,,2017/07/19 15:32:05.835+00,3977,2016-09-13,1.0,3.0,413.0,64.0,3.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,350.0,2016-09-14,,2017/07/19 15:32:05.847+00,3959,2016-09-14,6.0,2.0,25.0,15.0,1.0,1.0,0.0,0.28535,Wednesday,False
Bristol Museum,visits,571.0,2016-09-15,,2017/07/19 15:32:05.861+00,3931,2016-09-15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,667.0,2016-09-16,,2017/07/19 15:32:05.874+00,3904,2016-09-16,3.0,1.0,14.0,19.0,1.0,0.0,0.0,0.0,Friday,False
Bristol Museum,visits,666.0,2016-09-17,,2017/07/19 15:32:05.887+00,3849,2016-09-17,2.0,0.0,19.0,14.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,740.0,2016-09-18,,2017/07/19 15:32:05.900+00,3776,2016-09-18,2.0,1.0,9.0,5.0,0.0,1.0,0.0,0.8519,Sunday,True
Bristol Museum,visits,741.0,2016-09-19,,2017/07/19 15:32:05.914+00,3748,2016-09-19,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,706.0,2016-09-20,,2017/07/19 15:32:05.927+00,3742,2016-09-20,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,568.0,2016-09-21,,2017/07/19 15:32:05.940+00,3736,2016-09-21,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.74395,Wednesday,False
Bristol Museum,visits,785.0,2016-09-22,,2017/07/19 15:32:05.954+00,3730,2016-09-22,1.0,0.0,3.0,7.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,470.0,2016-09-23,,2017/07/19 15:32:05.966+00,3724,2016-09-23,0.0,2.0,5.0,3.0,0.0,2.0,0.0,0.6081000000000001,Friday,False
Bristol Museum,visits,1016.0,2016-09-24,,2017/07/19 15:32:05.978+00,3718,2016-09-24,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1394.0,2016-09-25,,2017/07/19 15:32:05.992+00,3694,2016-09-25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,733.0,2016-09-26,,2017/07/19 15:32:06.006+00,3652,,,,,,,,,,,False
Bristol Museum,visits,568.0,2016-09-27,,2017/07/19 15:32:06.018+00,3571,,,,,,,,,,,False
Bristol Museum,visits,505.0,2016-09-28,,2017/07/19 15:32:06.029+00,3543,2016-09-28,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,515.0,2016-09-29,,2017/07/19 15:32:06.042+00,3515,2016-09-29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,570.0,2016-09-30,,2017/07/19 15:32:06.057+00,3479,2016-09-30,2.0,2.0,7.0,2.0,1.0,0.0,1.0,-0.27045,Friday,False
Bristol Museum,visits,2117.0,2016-10-01,,2017/07/19 15:32:06.068+00,3452,2016-10-01,1.0,0.0,3.0,4.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,800.0,2016-10-02,,2017/07/19 15:32:06.080+00,3392,2016-10-02,0.0,3.0,3.0,1.0,2.0,0.0,1.0,-0.21619999999999998,Sunday,True
Bristol Museum,visits,433.0,2016-10-03,,2017/07/19 15:32:06.090+00,3364,,,,,,,,,,,False
Bristol Museum,visits,491.0,2016-10-04,,2017/07/19 15:32:06.099+00,3292,2016-10-04,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,380.0,2016-10-05,,2017/07/19 15:32:06.109+00,3233,2016-10-05,2.0,0.0,15.0,15.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,474.0,2016-10-06,,2017/07/19 15:32:06.120+00,3249,,,,,,,,,,,False
Bristol Museum,visits,667.0,2016-10-07,,2017/07/19 15:32:06.136+00,3243,2016-10-07,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.8066,Friday,False
Bristol Museum,visits,960.0,2016-10-08,,2017/07/19 15:32:06.145+00,3237,2016-10-08,2.0,4.0,23.0,10.0,2.0,1.0,1.0,0.06412499999999999,Saturday,True
Bristol Museum,visits,1017.0,2016-10-09,,2017/07/19 15:32:06.154+00,3227,2016-10-09,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6369,Sunday,True
Bristol Museum,visits,1021.0,2016-10-10,,2017/07/19 15:32:06.168+00,3221,2016-10-10,2.0,8.0,24.0,18.0,2.0,1.0,5.0,-0.2819,Monday,False
Bristol Museum,visits,708.0,2016-10-11,,2017/07/19 15:32:06.183+00,3215,2016-10-11,3.0,4.0,8.0,9.0,3.0,1.0,0.0,0.0646,Tuesday,False
Bristol Museum,visits,550.0,2016-10-12,,2017/07/19 15:32:06.199+00,3209,2016-10-12,3.0,2.0,16.0,9.0,2.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,681.0,2016-10-13,,2017/07/19 15:32:06.211+00,3203,2016-10-13,3.0,1.0,19.0,8.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,674.0,2016-10-14,,2017/07/19 15:32:06.227+00,3427,2016-10-14,5.0,1.0,37.0,24.0,1.0,0.0,0.0,0.0,Friday,False
Bristol Museum,visits,1818.0,2016-10-15,,2017/07/19 15:32:06.261+00,3421,2016-10-15,3.0,0.0,82.0,44.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,1125.0,2016-10-16,,2017/07/19 15:32:06.270+00,3415,2016-10-16,3.0,1.0,20.0,14.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,757.0,2016-10-17,,2017/07/19 15:32:06.280+00,3409,,,,,,,,,,,False
Bristol Museum,visits,520.0,2016-10-18,,2017/07/19 15:32:06.294+00,3403,2016-10-18,3.0,4.0,51.0,43.0,2.0,2.0,0.0,0.24445,Tuesday,False
Bristol Museum,visits,451.0,2016-10-19,,2017/07/19 15:32:06.315+00,3393,2016-10-19,2.0,2.0,10.0,14.0,1.0,1.0,0.0,0.1591,Wednesday,False
Bristol Museum,visits,521.0,2016-10-20,,2017/07/19 15:32:06.325+00,3365,2016-10-20,1.0,6.0,32.0,17.0,1.0,5.0,0.0,0.3516333333333333,Thursday,False
Bristol Museum,visits,687.0,2016-10-21,,2017/07/19 15:32:06.336+00,3282,2016-10-21,1.0,3.0,7.0,6.0,2.0,1.0,0.0,0.1953,Friday,False
Bristol Museum,visits,1168.0,2016-10-22,,2017/07/19 15:32:06.345+00,3595,2016-10-22,3.0,4.0,31.0,22.0,2.0,2.0,0.0,0.17375000000000002,Saturday,True
Bristol Museum,visits,1413.0,2016-10-23,,2017/07/19 15:32:06.357+00,3581,2016-10-23,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.5859,Sunday,True
Bristol Museum,visits,1897.0,2016-10-24,,2017/07/19 15:32:06.366+00,3554,2016-10-24,4.0,6.0,11.0,14.0,3.0,1.0,2.0,-0.10173333333333333,Monday,False
Bristol Museum,visits,1813.0,2016-10-25,,2017/07/19 15:32:06.375+00,3524,2016-10-25,3.0,0.0,19.0,11.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,1596.0,2016-10-26,,2017/07/19 15:32:06.385+00,3500,2016-10-26,4.0,2.0,36.0,41.0,0.0,1.0,1.0,-0.11335,Wednesday,False
Bristol Museum,visits,1445.0,2016-10-27,,2017/07/19 15:32:06.394+00,3453,2016-10-27,2.0,8.0,8.0,11.0,5.0,1.0,2.0,-0.05139999999999999,Thursday,False
Bristol Museum,visits,1366.0,2016-10-28,,2017/07/19 15:32:06.404+00,3385,2016-10-28,4.0,2.0,18.0,4.0,0.0,2.0,0.0,0.40080000000000005,Friday,False
Bristol Museum,visits,1299.0,2016-10-29,,2017/07/19 15:32:06.413+00,3294,2016-10-29,2.0,1.0,7.0,1.0,0.0,1.0,0.0,0.5719,Saturday,True
Bristol Museum,visits,2485.0,2016-10-30,,2017/07/19 15:32:06.421+00,3256,2016-10-30,3.0,4.0,22.0,16.0,0.0,1.0,3.0,-0.20477499999999998,Sunday,True
Bristol Museum,visits,501.0,2016-10-31,,2017/07/19 15:32:06.429+00,3569,2016-10-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,571.0,2016-11-01,,2017/07/19 15:32:06.438+00,3550,,,,,,,,,,,False
Bristol Museum,visits,548.0,2016-11-02,,2017/07/19 15:32:06.447+00,3521,2016-11-02,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.4616,Wednesday,False
Bristol Museum,visits,382.0,2016-11-03,,2017/07/19 15:32:06.457+00,3498,2016-11-03,2.0,3.0,13.0,6.0,0.0,2.0,1.0,0.3325666666666667,Thursday,False
Bristol Museum,visits,471.0,2016-11-04,,2017/07/19 15:32:06.466+00,3486,2016-11-04,1.0,1.0,6.0,9.0,0.0,1.0,0.0,0.3182,Friday,False
Bristol Museum,visits,1467.0,2016-11-05,,2017/07/19 15:32:06.475+00,3450,2016-11-05,1.0,1.0,0.0,2.0,0.0,0.0,1.0,-0.3818,Saturday,True
Bristol Museum,visits,872.0,2016-11-06,,2017/07/19 15:32:06.486+00,3307,2016-11-06,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,533.0,2016-11-07,,2017/07/19 15:32:06.495+00,3265,2016-11-07,2.0,1.0,12.0,13.0,0.0,0.0,1.0,-0.0258,Monday,False
Bristol Museum,visits,505.0,2016-11-08,,2017/07/19 15:32:06.505+00,3356,2016-11-08,1.0,0.0,4.0,3.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,825.0,2016-11-09,,2017/07/19 15:32:06.518+00,3350,2016-11-09,3.0,0.0,13.0,9.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,401.0,2016-11-10,,2017/07/19 15:32:06.533+00,3344,2016-11-10,3.0,3.0,10.0,6.0,2.0,1.0,0.0,0.20553333333333335,Thursday,False
Bristol Museum,visits,718.0,2016-11-11,,2017/07/19 15:32:06.546+00,3338,2016-11-11,3.0,0.0,18.0,24.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,2283.0,2016-11-12,,2017/07/19 15:32:06.556+00,3332,2016-11-12,1.0,2.0,1.0,2.0,0.0,1.0,1.0,-0.021600000000000008,Saturday,True
Bristol Museum,visits,1465.0,2016-11-13,,2017/07/19 15:32:06.566+00,3326,2016-11-13,2.0,1.0,10.0,12.0,0.0,1.0,0.0,0.5707,Sunday,True
Bristol Museum,visits,588.0,2016-11-14,,2017/07/19 15:32:06.574+00,3320,2016-11-14,1.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,584.0,2016-11-15,,2017/07/19 15:32:06.583+00,3284,2016-11-15,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,553.0,2016-11-16,,2017/07/19 15:32:06.594+00,3599,2016-11-16,2.0,4.0,22.0,15.0,0.0,4.0,0.0,0.734075,Wednesday,False
Bristol Museum,visits,1479.0,2016-11-17,,2017/07/19 15:32:06.604+00,3588,2016-11-17,3.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,745.0,2016-11-18,,2017/07/19 15:32:06.614+00,3568,2016-11-18,1.0,1.0,24.0,16.0,0.0,1.0,0.0,0.296,Friday,False
Bristol Museum,visits,1238.0,2016-11-19,,2017/07/19 15:32:06.623+00,3537,2016-11-19,4.0,0.0,16.0,9.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,1435.0,2016-11-20,,2017/07/19 15:32:06.632+00,3474,2016-11-20,2.0,0.0,10.0,10.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,490.0,2016-11-21,,2017/07/19 15:32:06.641+00,3444,2016-11-21,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.4404,Monday,False
Bristol Museum,visits,535.0,2016-11-22,,2017/07/19 15:32:06.650+00,3381,2016-11-22,2.0,2.0,7.0,6.0,2.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,864.0,2016-11-23,,2017/07/19 15:32:06.659+00,3302,2016-11-23,4.0,2.0,33.0,16.0,0.0,1.0,1.0,0.33325,Wednesday,False
Bristol Museum,visits,659.0,2016-11-24,,2017/07/19 15:32:06.667+00,3257,2016-11-24,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,840.0,2016-11-25,,2017/07/19 15:32:06.675+00,3531,2016-11-25,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,1757.0,2016-11-26,,2017/07/19 15:32:06.693+00,3506,2016-11-26,2.0,0.0,9.0,1.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,1043.0,2016-11-27,,2017/07/19 15:32:06.705+00,3491,,,,,,,,,,,False
Bristol Museum,visits,510.0,2016-11-28,,2017/07/19 15:32:06.715+00,3466,2016-11-28,1.0,2.0,14.0,11.0,2.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,751.0,2016-11-29,,2017/07/19 15:32:06.725+00,3436,2016-11-29,3.0,0.0,11.0,4.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,598.0,2016-11-30,,2017/07/19 15:32:06.737+00,3374,2016-11-30,1.0,3.0,27.0,18.0,2.0,1.0,0.0,0.12673333333333334,Wednesday,False
Bristol Museum,visits,591.0,2016-12-01,,2017/05/10 14:50:57.661+00,3283,2016-12-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4939,Thursday,False
Bristol Museum,visits,659.0,2016-12-02,,2017/05/10 14:50:57.665+00,3199,2016-12-02,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.21075,Friday,False
Bristol Museum,visits,1285.0,2016-12-03,,2017/05/10 14:50:57.669+00,3183,2016-12-03,1.0,2.0,27.0,10.0,0.0,2.0,0.0,0.48465,Saturday,True
Bristol Museum,visits,1474.0,2016-12-04,,2017/05/10 14:50:57.673+00,3143,2016-12-04,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.10606666666666666,Sunday,True
Bristol Museum,visits,757.0,2016-12-05,,2017/05/10 14:50:57.677+00,3111,2016-12-05,1.0,0.0,2.0,3.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,609.0,2016-12-06,,2017/05/10 14:50:57.681+00,3077,2016-12-06,2.0,5.0,21.0,4.0,1.0,4.0,0.0,0.56698,Tuesday,False
Bristol Museum,visits,729.0,2016-12-07,,2017/05/10 14:50:57.684+00,3050,2016-12-07,5.0,1.0,8.0,6.0,0.0,1.0,0.0,0.8016,Wednesday,False
Bristol Museum,visits,695.0,2016-12-08,,2017/05/10 14:50:57.688+00,2980,2016-12-08,2.0,0.0,7.0,2.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,596.0,2016-12-09,,2017/05/10 14:50:57.692+00,2895,2016-12-09,2.0,1.0,7.0,4.0,0.0,1.0,0.0,0.3612,Friday,False
Bristol Museum,visits,1379.0,2016-12-10,,2017/05/10 14:50:57.696+00,2817,2016-12-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4019,Saturday,True
Bristol Museum,visits,833.0,2016-12-11,,2017/05/10 14:50:57.700+00,2957,2016-12-11,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,777.0,2016-12-12,,2017/05/10 14:50:57.703+00,2951,2016-12-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,633.0,2016-12-13,,2017/05/10 14:50:57.707+00,2945,2016-12-13,2.0,1.0,42.0,18.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,707.0,2016-12-14,,2017/05/10 14:50:57.711+00,2939,2016-12-14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,747.0,2016-12-15,,2017/05/10 14:50:57.715+00,2933,2016-12-15,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.8176,Thursday,False
Bristol Museum,visits,747.0,2016-12-16,,2017/05/10 14:50:57.719+00,2927,2016-12-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,941.0,2016-12-17,,2017/05/10 14:50:57.722+00,2921,2016-12-17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,805.0,2016-12-18,,2017/05/10 14:50:57.726+00,2885,2016-12-18,0.0,3.0,19.0,11.0,2.0,1.0,0.0,0.17556666666666665,Sunday,True
Bristol Museum,visits,1062.0,2016-12-19,,2017/05/10 14:50:57.730+00,3027,2016-12-19,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,Monday,False
Bristol Museum,visits,1085.0,2016-12-20,,2017/05/10 14:50:57.734+00,3021,2016-12-20,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,995.0,2016-12-21,,2017/05/10 14:50:57.738+00,3015,,,,,,,,,,,False
Bristol Museum,visits,952.0,2016-12-22,,2017/05/10 14:50:57.741+00,3009,2016-12-22,1.0,0.0,7.0,3.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,746.0,2016-12-23,,2017/05/10 14:50:57.745+00,3003,2016-12-23,3.0,0.0,11.0,2.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,460.0,2016-12-24,,2017/05/10 14:50:57.749+00,2987,2016-12-24,1.0,0.0,11.0,5.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,0.0,2016-12-25,,2017/05/10 14:50:57.753+00,2912,,,,,,,,,,,False
Bristol Museum,visits,0.0,2016-12-26,,2017/05/10 14:50:57.757+00,2839,2016-12-26,0.0,29.0,3.0,9.0,25.0,4.0,0.0,0.04657241379310345,Monday,False
Bristol Museum,visits,1007.0,2016-12-27,,2017/05/10 14:50:57.761+00,3189,2016-12-27,1.0,17.0,9.0,6.0,15.0,0.0,2.0,-0.06224705882352941,Tuesday,False
Bristol Museum,visits,1407.0,2016-12-28,,2017/05/10 14:50:57.764+00,3155,2016-12-28,2.0,1.0,5.0,5.0,0.0,0.0,1.0,-0.6124,Wednesday,False
Bristol Museum,visits,1505.0,2016-12-29,,2017/05/10 14:50:57.768+00,3125,2016-12-29,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.2481,Thursday,False
Bristol Museum,visits,1634.0,2016-12-30,,2017/05/10 14:50:57.771+00,3095,2016-12-30,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,Friday,False
Bristol Museum,visits,1251.0,2016-12-31,,2017/05/10 14:50:57.775+00,3063,,,,,,,,,,,False
Bristol Museum,visits,1095.0,2017-01-01,,2017/05/10 14:50:57.779+00,3034,,,,,,,,,,,False
Bristol Museum,visits,1402.0,2017-01-02,,2017/05/10 14:50:57.783+00,2971,,,,,,,,,,,False
Bristol Museum,visits,862.0,2017-01-03,,2017/05/10 14:50:57.787+00,2889,2017-01-03,2.0,0.0,9.0,4.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,659.0,2017-01-04,,2017/05/10 14:50:57.790+00,2818,2017-01-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,739.0,2017-01-05,,2017/05/10 14:50:57.794+00,3170,2017-01-05,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,677.0,2017-01-06,,2017/05/10 14:50:57.797+00,3129,2017-01-06,2.0,1.0,17.0,13.0,0.0,1.0,0.0,0.6705,Friday,False
Bristol Museum,visits,1787.0,2017-01-07,,2017/05/10 14:50:57.801+00,3099,2017-01-07,0.0,1.0,51.0,38.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1447.0,2017-01-08,,2017/05/10 14:50:57.805+00,3072,2017-01-08,1.0,4.0,4.0,6.0,1.0,2.0,1.0,0.124025,Sunday,True
Bristol Museum,visits,780.0,2017-01-10,,2017/05/10 14:50:57.809+00,2985,,,,,,,,,,,False
Bristol Museum,visits,706.0,2017-01-11,,2017/05/10 14:50:57.813+00,2904,2017-01-11,3.0,0.0,12.0,6.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,282.0,2017-01-12,,2017/05/10 14:50:57.817+00,2827,2017-01-12,1.0,0.0,5.0,4.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,674.0,2017-01-13,,2017/05/10 14:50:57.821+00,3165,2017-01-13,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,2077.0,2017-01-14,,2017/05/10 14:50:57.824+00,3159,2017-01-14,1.0,4.0,13.0,5.0,4.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1618.0,2017-01-15,,2017/05/10 14:50:57.828+00,3141,2017-01-15,1.0,4.0,12.0,4.0,2.0,2.0,0.0,0.15355,Sunday,True
Bristol Museum,visits,806.0,2017-01-17,,2017/05/10 14:50:57.832+00,3088,2017-01-17,4.0,0.0,12.0,3.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,808.0,2017-01-18,,2017/05/10 14:50:57.836+00,3056,2017-01-18,8.0,0.0,40.0,31.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,725.0,2017-01-19,,2017/05/10 14:50:57.840+00,2988,2017-01-19,6.0,2.0,15.0,8.0,1.0,1.0,0.0,0.148,Thursday,False
Bristol Museum,visits,850.0,2017-01-20,,2017/05/10 14:50:57.844+00,2908,2017-01-20,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,2121.0,2017-01-21,,2017/05/10 14:50:57.848+00,2831,2017-01-21,1.0,3.0,9.0,4.0,1.0,2.0,0.0,0.37060000000000004,Saturday,True
Bristol Museum,visits,1505.0,2017-01-22,,2017/05/10 14:50:57.852+00,2869,2017-01-22,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.46493333333333337,Sunday,True
